home_grd_id,poi_div_mean_k_freq,visit_inc_seg_mean_k_freq,poi_div_mean_k_dist,visit_inc_seg_mean_k_dist,div_diff,seg_diff,dataset,group
1kmN6649E0314,1.832642637677718,0.09417085937897035,1.4701985486714,0.5924997349587402,0.3624440890063181,-0.49832887557976985,places_k,All grids
1kmN6651E0302,1.1647194451416083,0.8197348947991088,0.5228279378611359,0.8079521006306318,0.6418915072804724,0.01178279416847694,places_k,All grids
1kmN6651E0303,1.2361612907501662,0.6483057090994145,1.3073817532518437,0.7140267403106244,-0.07122046250167746,-0.06572103121120987,places_k,All grids
1kmN6651E0318,1.62372558390725,0.48781450722270636,0.918280758487995,0.5289465831095196,0.705444825419255,-0.041132075886813224,places_k,All grids
1kmN6651E0319,1.3209458802415304,0.520913472514588,1.5494886567657398,0.45247357065726085,-0.2285427765242094,0.06843990185732712,places_k,All grids
1kmN6652E0243,1.5783166533979074,0.5393097923483515,1.231923024757301,0.5967038555632029,0.3463936286406064,-0.05739406321485141,places_k,All grids
1kmN6652E0297,1.9524796622781335,0.3766081871345029,1.037306120885135,0.5731712545773432,0.9151735413929984,-0.1965630674428403,places_k,All grids
1kmN6652E0300,0.6525053731969886,0.8370797945517803,0.668479674347923,0.785473411154345,-0.015974301150934345,0.051606383397435285,places_k,All grids
1kmN6652E0302,1.1900760687018959,0.3829457364341085,1.9783786761481383,0.6203703703703703,-0.7883026074462425,-0.23742463393626184,places_k,All grids
1kmN6652E0303,1.6055522954910417,0.6051042252582342,1.3989968018851422,0.7278089332344875,0.20655549360589953,-0.12270470797625332,places_k,All grids
1kmN6652E0304,1.8154607823865312,0.5639827836719028,1.821690755220142,0.5604969448919463,-0.0062299728336108195,0.0034858387799564516,places_k,All grids
1kmN6652E0319,1.6782867785672626,0.3728083297409467,1.379567335025216,0.46134906673154,0.2987194435420466,-0.08854073699059334,places_k,All grids
1kmN6652E0324,1.0344748818073708,0.6120344393000429,0.0,0.6476190476190476,1.0344748818073708,-0.035584608319004785,places_k,All grids
1kmN6653E0269,1.8707644636948526,0.13216934196939828,1.927531247055801,0.18722659667541555,-0.056766783360948425,-0.05505725470601727,places_k,All grids
1kmN6653E0284,1.0691159629911526,0.3569435756002439,0.5066897995232067,0.4737701931064726,0.5624261634679459,-0.11682661750622869,places_k,All grids
1kmN6653E0300,1.2812727025495079,0.6450468103992859,1.1970297881724754,0.9466978039986891,0.08424291437703246,-0.30165099359940317,places_k,All grids
1kmN6653E0301,1.3694588908494545,0.6156830170540812,1.5880599500423962,0.5299396781592848,-0.2186010591929417,0.08574333889479646,places_k,All grids
1kmN6653E0302,1.3167242429269164,0.7028176405446462,1.5436849243530846,0.6158646713526758,-0.2269606814261682,0.08695296919197049,places_k,All grids
1kmN6653E0318,1.2523136966064494,0.2686681994570468,0.7601739673901193,0.6070100032766031,0.4921397292163301,-0.33834180381955636,places_k,All grids
1kmN6654E0276,0.4586094065280208,0.9480519480519481,1.8083806352654226,0.4444444444444445,-1.3497712287374017,0.5036075036075036,places_k,All grids
1kmN6654E0299,1.6653724195809083,0.7509768430918674,1.6172325496258437,0.5577919568227785,0.048139869955064585,0.19318488626908892,places_k,All grids
1kmN6654E0300,1.012697126755465,0.44448479638222144,1.5383871080721463,0.487045759626024,-0.5256899813166813,-0.04256096324380254,places_k,All grids
1kmN6654E0301,1.6770751716127943,0.6589571217876793,1.4351700901897841,0.6506126786868188,0.24190508142301015,0.008344443100860466,places_k,All grids
1kmN6654E0302,0.9682881896914015,0.6896458827924588,1.7011742717067952,0.6003229794508911,-0.7328860820153937,0.08932290334156767,places_k,All grids
1kmN6654E0303,0.7872374372600235,0.8163021399881013,1.079683681647132,0.7885195791990897,-0.29244624438710853,0.027782560789011645,places_k,All grids
1kmN6654E0325,1.9079705058824772,0.4827294470312701,0.6273998210501147,0.7564392138129814,1.2805706848323624,-0.27370976678171133,places_k,All grids
1kmN6654E0357,0.938357538398278,0.5625154102996873,0.9632606646668254,0.5699288695464599,-0.024903126268547404,-0.0074134592467726135,places_k,All grids
1kmN6655E0278,1.2335114987626101,0.430829224839089,1.929630052116804,0.4129840302303096,-0.6961185533541938,0.01784519460877937,places_k,All grids
1kmN6655E0285,1.7722110249323457,0.10141987829614603,1.1943555786687545,0.6110393670359016,0.5778554462635912,-0.5096194887397555,places_k,All grids
1kmN6655E0299,0.8568701377967622,0.6256476774376094,1.413569204957409,0.5081908048555296,-0.5566990671606467,0.11745687258207982,places_k,All grids
1kmN6655E0300,1.344944776692437,0.5643612298484756,1.5618047576394964,0.7006138802568997,-0.2168599809470595,-0.13625265040842416,places_k,All grids
1kmN6655E0301,1.3885644744071117,0.5216049921700212,1.4848463337735476,0.5531155506345805,-0.09628185936643585,-0.0315105584645593,places_k,All grids
1kmN6655E0303,1.213188679844213,0.5695376643920301,1.1263934531944517,0.5439175690497008,0.08679522664976136,0.02562009534232934,places_k,All grids
1kmN6655E0305,0.9745954762103898,0.6151859344972348,1.2987247839811136,0.6395958912099533,-0.3241293077707238,-0.024409956712718506,places_k,All grids
1kmN6655E0306,1.3145059813266466,0.542676722904162,1.2654327891751136,0.5999718598743504,0.04907319215153305,-0.0572951369701884,places_k,All grids
1kmN6655E0312,1.4301346444192922,0.5832260092229703,1.2281864537439373,0.5563472156098271,0.20194819067535486,0.02687879361314316,places_k,All grids
1kmN6655E0313,1.6341542453103073,0.5480316546027028,1.490146059245423,0.49887900934766743,0.1440081860648843,0.04915264525503532,places_k,All grids
1kmN6655E0356,1.8356747678743242,0.24947145877378432,0.6330064694246683,0.3872507201760567,1.2026682984496557,-0.1377792614022724,places_k,All grids
1kmN6655E0360,1.5195597690595497,0.26648399700212794,1.7442088166319158,0.3844652981093908,-0.22464904757236615,-0.11798130110726285,places_k,All grids
1kmN6656E0277,1.172190789415345,0.6042216669517385,1.8493386589709366,0.4005008563560239,-0.6771478695555917,0.20372081059571462,places_k,All grids
1kmN6656E0278,1.3050111162824696,0.6571071863836864,1.1649006025653987,0.5672612291201051,0.14011051371707084,0.08984595726358124,places_k,All grids
1kmN6656E0283,1.7625197913090602,0.10368519675202997,0.8461194967619059,0.6186732097809171,0.9164002945471543,-0.5149880130288871,places_k,All grids
1kmN6656E0299,1.8485517681720884,0.3398035537806821,1.8306668081753945,0.4444444444444445,0.017884959996693928,-0.10464089066376236,places_k,All grids
1kmN6656E0301,1.61170252380707,0.7347536593973533,1.434929788150328,0.6841468994048119,0.1767727356567419,0.050606759992541384,places_k,All grids
1kmN6656E0305,1.2553473580159349,0.6439724729243651,1.5708439119643514,0.5694295817812322,-0.31549655394841647,0.07454289114313295,places_k,All grids
1kmN6656E0306,1.2359419234805125,0.6777039690832795,1.5346012655450132,0.72578886772985,-0.29865934206450073,-0.048084898646570506,places_k,All grids
1kmN6656E0308,0.8397926394817595,0.7049498096227068,0.748005447922248,0.9189237100348212,0.09178719155951154,-0.2139739004121144,places_k,All grids
1kmN6656E0313,1.678731967733826,0.4411075971178274,0.7482544909896982,0.5268972115651913,0.9304774767441277,-0.08578961444736394,places_k,All grids
1kmN6657E0207,1.8420394331232655,0.04648862512363997,1.8047424359852937,0.10043020323394154,0.037296997137971744,-0.05394157811030157,places_k,All grids
1kmN6657E0321,1.8684800424389592,0.19023569023569023,1.9438146543100638,0.2825112107623318,-0.07533461187110468,-0.09227552052664159,places_k,All grids
1kmN6657E0324,1.1143079955590998,0.5645569019703047,0.7094128285999091,0.5115330818285706,0.4048951669591907,0.053023820141734124,places_k,All grids
1kmN6657E0337,0.8182432017552268,0.6350583060957581,0.6384018511944168,0.6647773601415985,0.17984135056080996,-0.02971905404584041,places_k,All grids
1kmN6658E0338,0.30508643526368434,0.7623137442912228,0.9176314969619855,0.5635906284157298,-0.6125450616983013,0.19872311587549296,places_k,All grids
1kmN6658E0339,0.9983489474455692,0.5169340463458111,0.6908849385041186,0.644219977553311,0.30746400894145065,-0.12728593120749987,places_k,All grids
1kmN6658E0359,0.8577321082094067,0.1162079510703364,0.8208673560937606,0.5499999999999999,0.036864752115646104,-0.43379204892966355,places_k,All grids
1kmN6659E0317,1.1706947074730645,0.7028972919645982,0.9416258566100457,0.6959437771085476,0.22906885086301876,0.006953514856050558,places_k,All grids
1kmN6659E0331,1.32067316393075,0.6435890917472211,1.4733910585903431,0.6154683609605358,-0.15271789465959307,0.02812073078668531,places_k,All grids
1kmN6659E0332,1.5346168621051903,0.5794618638995881,1.8166736371584102,0.5188043119211161,-0.2820567750532199,0.060657551978472,places_k,All grids
1kmN6659E0333,1.6214551413008627,0.4635172017838219,0.8993984775309941,0.6027543861390339,0.7220566637698685,-0.13923718435521198,places_k,All grids
1kmN6660E0315,1.8940369289474328,0.4871794871794872,1.9210211118891645,0.2384582803896654,-0.02698418294173166,0.24872120678982182,places_k,All grids
1kmN6660E0316,0.5910934669076637,0.4929449176450515,0.5219057953822289,0.5590983164784176,0.06918767152543481,-0.06615339883336607,places_k,All grids
1kmN6660E0330,0.7879524372658283,0.8173271875024652,0.4271107712211667,0.856475404198468,0.3608416660446616,-0.03914821669600277,places_k,All grids
1kmN6660E0332,1.4848539760985808,0.556323701717217,1.0323677822361534,0.7247580051961368,0.4524861938624274,-0.16843430347891974,places_k,All grids
1kmN6660E0333,1.3341194876926148,0.56042662371449,1.6510793070770553,0.569708913590896,-0.3169598193844405,-0.009282289876406002,places_k,All grids
1kmN6660E0334,1.4377350545226613,0.4063756544702546,1.5939750788069866,0.4768310289432493,-0.15624002428432537,-0.07045537447299471,places_k,All grids
1kmN6660E0354,1.716988636014673,0.35264408935255515,1.228795957419987,0.45279154789557785,0.4881926785946862,-0.1001474585430227,places_k,All grids
1kmN6660E0360,0.9440222036965459,0.6215395299448129,0.7183764735883994,0.7363679125842653,0.22564573010814648,-0.11482838263945239,places_k,All grids
1kmN6660E0361,1.0500556222503934,0.6142460586994658,1.0586793952582858,0.6382039650025363,-0.00862377300789241,-0.023957906303070486,places_k,All grids
1kmN6660E0366,1.5620274659157678,0.43723383295301776,0.934854692591048,0.6690693443754854,0.6271727733247198,-0.2318355114224676,places_k,All grids
1kmN6661E0248,1.808629035546954,0.3093184294315315,0.0,0.09999999999999999,1.808629035546954,0.2093184294315315,places_k,All grids
1kmN6661E0249,1.1536845655911874,0.5828503695238851,1.237572658933971,0.6823595049744511,-0.08388809334278369,-0.09950913545056594,places_k,All grids
1kmN6661E0312,1.0882604722473799,0.5265095445252513,1.2778650350960412,0.5052065448533791,-0.18960456284866134,0.021302999671872214,places_k,All grids
1kmN6661E0324,0.7210465384833856,0.362140344210096,1.5247073930301436,0.30666666666666664,-0.803660854546758,0.055473677543429356,places_k,All grids
1kmN6661E0328,1.7492941099806956,0.42066523062857986,1.482665882640898,0.6063871636016211,0.2666282273397975,-0.1857219329730413,places_k,All grids
1kmN6661E0332,1.9255089095639366,0.4714285714285714,1.518146810454949,0.7374471869920445,0.4073620991089877,-0.26601861556347306,places_k,All grids
1kmN6661E0334,1.5774505611634537,0.5418690654672664,1.8388779518028593,0.18377321603128052,-0.26142739063940557,0.35809584943598594,places_k,All grids
1kmN6661E0336,2.070993437986466,0.2638105975197294,1.499516356714614,0.402520375739676,0.5714770812718519,-0.13870977821994657,places_k,All grids
1kmN6661E0344,1.778532702081071,0.32199114969213355,1.0906318112635884,0.4085565007870787,0.6879008908174826,-0.08656535109494518,places_k,All grids
1kmN6661E0355,1.0847172025235483,0.555228736747326,1.1909722428988698,0.5290722001688019,-0.10625504037532152,0.026156536578524126,places_k,All grids
1kmN6662E0249,1.120910182293826,0.6570717833671784,1.139195471925467,0.4164562370782259,-0.018285289631641,0.24061554628895254,places_k,All grids
1kmN6662E0250,1.9779235268921262,0.29160871580899395,1.1065403243960896,0.6239939304200981,0.8713832024960366,-0.33238521461110415,places_k,All grids
1kmN6662E0281,1.8959933422059854,0.4731909823233764,1.4465804810525342,0.6123316005184245,0.44941286115345114,-0.13914061819504808,places_k,All grids
1kmN6662E0291,1.6313454208085967,0.9090909090909092,0.8296055983361734,0.6471471471471472,0.8017398224724233,0.261943761943762,places_k,All grids
1kmN6662E0312,1.6482774737903847,0.5591589119694775,1.318839479454076,0.4613382218928264,0.3294379943363086,0.09782069007665112,places_k,All grids
1kmN6662E0313,1.6612160741077662,0.6011192493356193,1.5786044885929917,0.5737079348231683,0.08261158551477443,0.027411314512451046,places_k,All grids
1kmN6662E0333,0.7458515514972008,0.6261929120600164,0.6062961535326,0.7981449570494108,0.1395553979646008,-0.17195204498939443,places_k,All grids
1kmN6662E0337,1.8799735829242514,0.4242424242424243,0.8429004233618375,0.7074060420003103,1.0370731595624139,-0.283163617757886,places_k,All grids
1kmN6662E0343,0.6235881545649509,0.43721884048552595,1.1191904331650147,0.41825545332022834,-0.4956022786000638,0.018963387165297607,places_k,All grids
1kmN6662E0349,1.259526176553906,0.42098034748577834,1.315447491308765,0.476575385344077,-0.05592131475485895,-0.05559503785829867,places_k,All grids
1kmN6662E0355,1.7382767378098654,0.32219750518212475,1.145333054945772,0.4813409898620856,0.5929436828640933,-0.15914348467996087,places_k,All grids
1kmN6662E0363,1.8182965829619349,0.1267387944358578,1.4231771860303364,0.41955707539488685,0.3951193969315985,-0.29281828095902906,places_k,All grids
1kmN6663E0247,1.7915111824621974,0.8253568429890848,0.9918978266872671,0.45169082125603865,0.7996133557749303,0.3736660217330462,places_k,All grids
1kmN6663E0293,1.250339734739348,0.5400907501789448,1.247934129999322,0.6767044300933678,0.002405604740025824,-0.13661367991442297,places_k,All grids
1kmN6663E0302,1.4351493486137066,0.40468995317731243,1.1936124361993572,0.49373049011292697,0.24153691241434938,-0.08904053693561453,places_k,All grids
1kmN6663E0312,1.8527240843667911,0.4695900461006898,1.6706814814237199,0.43484706855471494,0.18204260294307129,0.03474297754597483,places_k,All grids
1kmN6663E0313,1.212282707847798,0.6174008692211275,1.4320202800444481,0.5480778080945824,-0.21973757219665013,0.06932306112654507,places_k,All grids
1kmN6663E0314,1.1097515393779844,0.7393109354121912,1.737075378633388,0.5749206349206349,-0.6273238392554035,0.16439030049155623,places_k,All grids
1kmN6663E0315,1.648180496446897,0.572183988473291,1.731402686367457,0.5143144718486683,-0.08322218992056007,0.0578695166246227,places_k,All grids
1kmN6663E0348,1.6579116605368254,0.40150786966125457,1.5285368306552587,0.4579102540114358,0.12937482988156668,-0.056402384350181245,places_k,All grids
1kmN6663E0349,1.3856062262653333,0.5382567344598636,1.2537631338189261,0.5487097213412143,0.13184309244640713,-0.010452986881350768,places_k,All grids
1kmN6663E0355,1.5095849305314992,0.42435336829348685,1.3805934345863946,0.48972260815265606,0.12899149594510462,-0.0653692398591692,places_k,All grids
1kmN6663E0356,1.5056663974160365,0.501936787238965,1.3352843255721354,0.4738852901453475,0.17038207184390108,0.028051497093617428,places_k,All grids
1kmN6663E0358,1.0677153648418676,0.5887986494447084,1.3376361276229993,0.4910702789206145,-0.26992076278113175,0.09772837052409389,places_k,All grids
1kmN6663E0363,0.906609175353544,0.44555783623832873,1.580730371217898,0.50364073010156,-0.6741211958643539,-0.05808289386323123,places_k,All grids
1kmN6664E0248,1.5950581362223468,0.5414991339429185,1.7606422335105443,0.6712789393460067,-0.16558409728819745,-0.1297798054030882,places_k,All grids
1kmN6664E0280,0.5513435181397651,0.8539682539682539,1.7038256068937259,0.29552860545176435,-1.1524820887539606,0.5584396485164895,places_k,All grids
1kmN6664E0293,0.42315822572705414,0.2820742694495215,0.6931471805599453,0.25,-0.26998895483289115,0.03207426944952152,places_k,All grids
1kmN6664E0311,1.100901634452182,0.5416346575100863,1.1205583197328346,0.46711858136145784,-0.019656685280652564,0.07451607614862849,places_k,All grids
1kmN6664E0313,1.8164971173208861,0.6563759388759388,1.4191550576307188,0.5884810346876294,0.39734205969016734,0.06789490418830946,places_k,All grids
1kmN6664E0314,1.3818863758807691,0.5189687644259866,1.3010467611230883,0.5630765247666492,0.08083961475768087,-0.04410776034066255,places_k,All grids
1kmN6664E0315,1.586043451841096,0.4997020091273329,1.8100437591084453,0.5752644945860115,-0.22400030726734932,-0.07556248545867855,places_k,All grids
1kmN6664E0327,1.5414613482164645,0.6116728395061728,1.1108520956782326,0.7973333333333333,0.4306092525382319,-0.18566049382716054,places_k,All grids
1kmN6664E0342,1.2261055857002896,0.6491760130987777,1.0908322093899583,0.6998145717150142,0.13527337631033132,-0.05063855861623645,places_k,All grids
1kmN6664E0354,1.518501176157835,0.5272292038050392,1.4458819374794876,0.6500376075772145,0.07261923867834752,-0.12280840377217528,places_k,All grids
1kmN6664E0355,1.6579079165230688,0.4929126044663759,1.5240392099556606,0.5395189507015018,0.13386870656740824,-0.046606346235125884,places_k,All grids
1kmN6664E0356,1.4544591473262856,0.5375945597018302,1.2101100096862312,0.5460351967656295,0.2443491376400544,-0.008440637063799272,places_k,All grids
1kmN6664E0359,1.03005962430261,0.5547320729119265,0.9170157575849512,0.5398136664646347,0.11304386671765887,0.01491840644729181,places_k,All grids
1kmN6664E0365,1.01646979808165,0.7236688049431359,0.7813335900177376,0.6618597862739599,0.23513620806391233,0.061809018669175986,places_k,All grids
1kmN6665E0264,1.2832047007554521,0.23696767001114827,1.2832047007554521,0.23696767001114827,0.0,0.0,places_k,All grids
1kmN6665E0270,1.8639056367366813,0.32536270133092376,2.0129674551455516,0.3329275569877074,-0.14906181840887034,-0.007564855656783609,places_k,All grids
1kmN6665E0279,1.228285085176019,0.5197762368972091,1.4604425043395024,0.4716471094416293,-0.23215741916348342,0.04812912745557979,places_k,All grids
1kmN6665E0312,1.6218427382474054,0.6036911785777075,1.3846994155259873,0.5271482320196924,0.23714332272141814,0.07654294655801508,places_k,All grids
1kmN6665E0313,1.171832281339686,0.6313878519798497,1.2634412813431923,0.6758974627926789,-0.09160900000350636,-0.044509610812829226,places_k,All grids
1kmN6665E0314,1.5347416886589056,0.435262892131204,1.8707644636948526,0.13216934196939828,-0.336022775035947,0.3030935501618057,places_k,All grids
1kmN6665E0315,1.9270263070015101,0.6048484848484849,1.9313650687261839,0.4843304843304843,-0.004338761724673734,0.12051800051800055,places_k,All grids
1kmN6665E0316,1.7481554572476758,0.9863945578231292,1.427198757891872,0.8299319727891157,0.32095669935580395,0.15646258503401356,places_k,All grids
1kmN6665E0317,1.4350616129245632,0.6128549155616605,1.7301374933514957,0.5419015860508228,-0.29507588042693245,0.07095332951083766,places_k,All grids
1kmN6665E0323,2.019418701131663,0.34117647058823525,1.8086668198898015,0.6479918020250222,0.2107518812418614,-0.3068153314367869,places_k,All grids
1kmN6665E0332,1.469538477613081,0.4843226443659082,1.1871619319977094,0.5465499656491836,0.28237654561537173,-0.06222732128327535,places_k,All grids
1kmN6665E0333,1.0515276752471676,0.616926425521614,0.7034524450322888,0.6577489794920265,0.34807523021487885,-0.040822553970412456,places_k,All grids
1kmN6665E0351,0.9081277862584096,0.5894736842105264,0.9872091938809217,0.42010029996997644,-0.07908140762251203,0.16937338424054993,places_k,All grids
1kmN6665E0354,1.4041400492511333,0.4436535177056632,1.3921851220762467,0.3952108448660116,0.011954927174886665,0.04844267283965159,places_k,All grids
1kmN6665E0355,1.1862437807077835,0.4958192247456805,1.1643546715300404,0.507038382135963,0.021889109177743116,-0.011219157390282453,places_k,All grids
1kmN6665E0357,1.5452509001295942,0.2961313937128968,1.6844188041084902,0.4955534503488836,-0.139167903978896,-0.19942205663598678,places_k,All grids
1kmN6665E0358,1.4621812384332693,0.7280728762797777,1.309016303490423,0.5441834206494587,0.15316493494284633,0.183889455630319,places_k,All grids
1kmN6665E0360,1.4175733790956369,0.43970001981071943,1.8045811225678334,0.42586649387757036,-0.3870077434721966,0.013833525933149071,places_k,All grids
1kmN6665E0363,1.0077561943680684,0.42610603635567956,1.7988548762588605,0.4167810831426392,-0.7910986818907921,0.009324953213040388,places_k,All grids
1kmN6665E0364,1.7283929975009622,0.39672573989966453,1.2554733816133394,0.5231506631131867,0.47291961588762277,-0.12642492321352217,places_k,All grids
1kmN6665E0365,1.1951660131520847,0.5005578242905736,1.2614611189853346,0.48842409096074324,-0.06629510583324993,0.012133733329830365,places_k,All grids
1kmN6666E0257,0.424335302247733,0.49794375496014903,0.8369021146956176,0.5362509573119045,-0.41256681244788457,-0.0383072023517555,places_k,All grids
1kmN6666E0289,0.6931471805599453,0.48888888888888893,0.6931471805599453,0.48888888888888893,0.0,0.0,places_k,All grids
1kmN6666E0290,0.9657633889880807,0.6883040935672514,0.5938547471876434,0.785397750301346,0.37190864180043726,-0.09709365673409454,places_k,All grids
1kmN6666E0304,1.550152691751521,0.6279846601585773,1.2928205269241675,0.6168000290979364,0.25733216482735344,0.011184631060640937,places_k,All grids
1kmN6666E0306,0.8766043020543364,0.9076479076479078,1.2514027994040138,0.47255211853568385,-0.3747984973496774,0.43509578911222396,places_k,All grids
1kmN6666E0308,0.3924378860835675,0.7627697562490295,1.7186328707362661,0.5410659242318783,-1.3261949846526986,0.22170383201715127,places_k,All grids
1kmN6666E0311,1.046477610672088,0.40094373713575265,0.9195308142857643,0.5550724637681159,0.12694679638632378,-0.15412872663236327,places_k,All grids
1kmN6666E0327,1.4028706460409415,0.5506837589117445,0.7090024367750594,0.8091678522396988,0.6938682092658821,-0.2584840933279543,places_k,All grids
1kmN6666E0338,1.0393889899017357,0.6325189935783746,0.9842122135581342,0.6999976029804542,0.05517677634360152,-0.06747860940207961,places_k,All grids
1kmN6666E0349,1.1427371568938594,0.6334391242292698,1.788778287758067,0.4271537480879343,-0.6460411308642076,0.20628537614133552,places_k,All grids
1kmN6666E0354,1.8756878290873236,0.3642642963378143,1.0925961716595622,0.44326057999672136,0.7830916574277613,-0.07899628365890704,places_k,All grids
1kmN6666E0357,1.5675397599446736,0.42612883556631265,1.5882687345858584,0.5654814484888623,-0.020728974641184728,-0.13935261292254963,places_k,All grids
1kmN6666E0358,1.426668015380486,0.4432085336218022,1.4761118360791194,0.501553550319612,-0.0494438206986334,-0.05834501669780984,places_k,All grids
1kmN6666E0359,1.8707644636948526,0.13216934196939828,1.7330293555793732,0.10368519675202997,0.1377351081154794,0.028484145217368306,places_k,All grids
1kmN6666E0371,1.7325171763171898,0.3197058823529412,1.8466003288723152,0.42181511196559085,-0.11408315255512536,-0.10210922961264968,places_k,All grids
