home_gid9,car_tt_kfreq,pt_tt_kfreq,car_tt_kdist,pt_tt_kdist,poi_count,log_poi,pt_tt_diff,log_pt_diff,perc_pt_diff
89088e24b37ffff,10.5,41.0,8.5,22.25,18.0,2.9444389791664403,18.75,0.5913644862500029,0.8426966292134831
89088e24b67ffff,16.443313458804557,50.77325383521823,11.515575845795606,31.06230338318242,26.0,3.295836866004329,19.710950452035807,0.4791926900772716,0.6345617776274634
89088e24ba7ffff,10.767920769421105,59.696143806000215,8.018459656141268,31.044215709000326,8.0,2.1972245773362196,28.65192809699989,0.6387634773355009,0.9229393445005968
89088e24c0bffff,42.750774439669314,46.950344444666825,5.619693842052573,6.069477177952069,10.0,2.3978952727983707,40.88086726671476,1.914379456913123,6.735484139427733
89088e24c0fffff,8.656808832415187,26.50624913607524,5.656808832415187,6.50624913607524,10.0,2.3978952727983707,20.0,1.298677328416863,3.0739677472702165
89088e24c13ffff,9.111556393440724,33.78089475408506,5.172655273313005,6.208586913191032,9.0,2.302585092994046,27.57230784089403,1.5737952924649703,4.440995709073946
89088e24c47ffff,11.5,34.5,11.5,34.5,12.0,2.5649493574615367,0.0,0.0,0.0
89088e24c53ffff,23.20109785175772,9.923035975439674,6.003009586362902,8.975817030639531,13.0,2.6390573296152584,0.9472189448001432,0.0907100841501433,0.1055301084644161
89088e24c57ffff,14.23655403429222,57.340472860989244,11.0,39.0,9.0,2.302585092994046,18.340472860989244,0.3774166155548628,0.4702685348971601
89088e24c6fffff,18.453871102969387,17.36377086311409,5.820976367315463,6.0,14.0,2.70805020110221,11.363770863114093,0.9644695997496842,1.8939618105190152
89088e24cc7ffff,14.468553924699505,74.2758574976063,7.351206467649671,14.601206467649671,11.0,2.4849066497880004,59.67465102995662,1.5738112169004412,4.086967139473806
89088e24cd7ffff,27.0,45.333333333333336,21.0,44.0,8.0,2.1972245773362196,1.3333333333333357,0.0291991546922623,0.0303030303030303
89088e24e03ffff,18.892780986811452,101.02146445064947,5.755299973831696,7.253855920110989,8.0,2.1972245773362196,93.76760853053848,2.51450275152398,12.926588226073257
89088e24e07ffff,11.5,40.5,9.0,27.0,16.0,2.833213344056216,13.5,0.3934889170614486,0.5
89088e24e0bffff,8.469277203892089,21.135943870558755,5.727663228150503,5.727663228150503,6.0,1.9459101490553132,15.408280642408252,1.1909748406692908,2.690151293581498
89088e24e0fffff,6.74449934248901,15.571428571428571,5.901039554384446,8.0,9.0,2.302585092994046,7.571428571428571,0.6104554647148319,0.9464285714285714
89088e24e23ffff,14.37782297990424,63.110988566980616,6.63695828731327,16.63984115383808,20.0,3.044522437723423,46.47114741314253,1.2904557320828367,2.792763884192709
89088e24e27ffff,9.800734644994654,50.60697912744921,6.072673089455129,15.19039434982372,24.0,3.218875824868201,35.41658477762549,1.1592387927392154,2.3315118727010855
89088e24e2bffff,22.707254286413157,25.10872050164767,21.523491961514097,8.16997016000729,15.0,2.772588722239781,16.93875034164038,1.046335345186003,2.0732940279949887
89088e24e33ffff,15.84390811864736,73.5,19.0,73.5,21.0,3.091042453358316,0.0,0.0,0.0
89088e24e37ffff,8.905366937747086,26.0,6.657046882041394,12.28523441020697,27.0,3.332204510175204,13.71476558979303,0.709183642220558,1.1163617340828564
89088e24e47ffff,7.368396942304073,15.368396942304074,7.368396942304073,15.368396942304074,3.0,1.3862943611198906,0.0,0.0,0.0
89088e24e73ffff,314.2130608903166,180.0,17.996360028197522,41.75451649511868,6.0,1.9459101490553132,138.24548350488132,1.443022192454896,3.310910893221406
89088e24e8fffff,8.0,1.7141460282703034,8.0,13.0,8.0,2.1972245773362196,11.285853971729695,1.6405799640972465,0.8681426132099767
89088e24e93ffff,8.307518675594245,21.072618919025572,8.0,20.0,5.0,1.791759469228055,1.0726189190255724,0.0498154397111436,0.0536309459512786
89088e24e97ffff,5.802994025419574,5.802994025419574,5.802994025419574,5.802994025419574,6.0,1.9459101490553132,0.0,0.0,0.0
89088e24e9bffff,14.5,53.710980492993734,14.0,34.85549024649687,4.0,1.6094379124341005,18.855490246496863,0.4225677292851739,0.540961843117152
89088e24ed7ffff,8.0,26.0,8.0,26.0,4.0,1.6094379124341005,0.0,0.0,0.0
89088e2510bffff,31.483727171912108,18.641835345433236,7.787110802162049,13.646153112718382,3.0,1.3862943611198906,4.995682232714854,0.2934840331016191,0.3660872182401952
89088e25143ffff,5.6702207470707355,6.0,5.6702207470707355,6.0,1.0,0.6931471805599453,0.0,0.0,0.0
89088e2532bffff,13.611973992210348,41.48227619007337,5.746268244733303,6.0,0.0,0.0,35.48227619007337,1.8031768090717184,5.913712698345562
89088e2580fffff,27.753717387576422,61.99899123607494,6.673461234292301,6.673461234292301,2.0,1.0986122886681098,55.32553000178264,2.105350931411172,8.290380068065193
89088e25b2fffff,11.209221848392124,30.951673990315065,8.208955268053906,22.708955268053906,17.0,2.8903717578961645,8.24271872226116,0.2983717373323387,0.3629721678062708
89088e25c07ffff,19.17350292557664,58.86008027400579,24.836434803277236,76.24452098895974,3.0,1.3862943611198906,17.384440714953946,0.2549661441004307,0.2280090489055761
89088e25c3bffff,33.073137532182315,112.0,13.41993432103678,95.09329723509356,3.0,1.3862943611198906,16.90670276490644,0.1620682529823884,0.1777906882659563
89088e25d17ffff,7.87899602210001,19.5,7.87899602210001,19.5,9.0,2.302585092994046,0.0,0.0,0.0
89088e25db7ffff,15.012811201431122,61.0,15.618360766147456,54.75,12.0,2.5649493574615367,6.25,0.1062569747048636,0.1141552511415525
89088e26913ffff,38.29475126715076,58.31098021007983,7.409847905699149,21.40984790569915,7.0,2.0794415416798357,36.90113230438068,0.9732939517124892,1.7235588252150948
89088e2691bffff,14.865280492895543,107.93066817517814,13.23680117937462,91.24753939079694,12.0,2.5649493574615367,16.683128784381196,0.1662359987678998,0.1828337388138252
89088e26943ffff,38.289307616440745,94.60160671676496,14.090755294709734,77.0,6.0,1.9459101490553132,17.601606716764962,0.2034807998872549,0.2285922950229215
89088e2695bffff,10.77489955600533,70.80648279660646,14.0,92.0,10.0,2.3978952727983707,21.19351720339354,0.258624731528613,0.2303643174281906
89088e26a37ffff,36.5,104.0,7.613570801696263,7.910521833747695,4.0,1.6094379124341005,96.0894781662523,2.46672754319028,12.147046703836589
